id,name,category,price,stock
8131,clothing-8131,clothing,26.86,451
8132,books-8132,books,45.74,120
8133,home-8133,home,59.23,33
8134,toys-8134,toys,50.44,327
8135,food-8135,food,56.12,168
8136,electronics-8136,electronics,78.39,94
8137,clothing-8137,clothing,5.26,137
8138,books-8138,books,6.28,146
8139,home-8139,home,48.27,32
8140,toys-8140,toys,98.62,13
8141,food-8141,food,52.95,289
8142,electronics-8142,electronics,17.40,183
8143,clothing-8143,clothing,21.42,220
8144,books-8144,books,89.56,416
8145,home-8145,home,10.31,290
8146,toys-8146,toys,46.81,355
8147,food-8147,food,65.83,455
8148,electronics-8148,electronics,22.55,408
8149,clothing-8149,clothing,4.28,183
8150,books-8150,books,94.45,331
8151,home-8151,home,20.10,158
8152,toys-8152,toys,84.75,125
8153,food-8153,food,45.99,113
8154,electronics-8154,electronics,93.36,424
8155,clothing-8155,clothing,99.76,43
8156,books-8156,books,55.06,17
8157,home-8157,home,13.92,44
8158,toys-8158,toys,41.63,456
8159,food-8159,food,87.53,84
8160,electronics-8160,electronics,60.71,432
8161,clothing-8161,clothing,51.03,360
8162,books-8162,books,48.21,22
8163,home-8163,home,96.43,469
8164,toys-8164,toys,74.58,346
8165,food-8165,food,46.46,79
8166,electronics-8166,electronics,13.34,297
8167,clothing-8167,clothing,92.28,85
8168,books-8168,books,99.45,100
8169,home-8169,home,84.58,316
8170,toys-8170,toys,87.78,346
8171,food-8171,food,58.22,71
8172,electronics-8172,electronics,18.21,315
8173,clothing-8173,clothing,50.07,341
8174,books-8174,books,78.76,493
8175,home-8175,home,15.78,19
8176,toys-8176,toys,91.11,436
8177,food-8177,food,57.15,392
8178,electronics-8178,electronics,20.34,123
8179,clothing-8179,clothing,40.16,209
8180,books-8180,books,65.74,96
8181,home-8181,home,39.24,2
8182,toys-8182,toys,96.12,72
8183,food-8183,food,99.84,330
8184,electronics-8184,electronics,41.73,29
8185,clothing-8185,clothing,66.01,399
8186,books-8186,books,83.70,209
8187,home-8187,home,52.56,207
8188,toys-8188,toys,19.30,55
8189,food-8189,food,86.41,395
8190,electronics-8190,electronics,34.97,196
8191,clothing-8191,clothing,97.44,281
8192,books-8192,books,78.04,390
8193,home-8193,home,14.49,493
8194,toys-8194,toys,87.14,309
8195,food-8195,food,37.20,392
8196,electronics-8196,electronics,26.56,448
8197,clothing-8197,clothing,49.84,40
8198,books-8198,books,19.56,490
8199,home-8199,home,33.36,421
8200,toys-8200,toys,40.69,466
8201,food-8201,food,37.20,405
8202,electronics-8202,electronics,36.53,241
8203,clothing-8203,clothing,79.42,437
8204,books-8204,books,89.63,403
8205,home-8205,home,56.46,21
8206,toys-8206,toys,8.40,25
8207,food-8207,food,94.71,303
8208,electronics-8208,electronics,31.37,86
8209,clothing-8209,clothing,18.34,145
8210,books-8210,books,54.81,20
8211,home-8211,home,13.84,384
8212,toys-8212,toys,64.59,423
8213,food-8213,food,64.17,368
8214,electronics-8214,electronics,59.26,391
8215,clothing-8215,clothing,92.93,442
8216,books-8216,books,97.55,359
8217,home-8217,home,29.27,137
8218,toys-8218,toys,53.89,316
8219,food-8219,food,16.27,170
8220,electronics-8220,electronics,45.21,351
8221,clothing-8221,clothing,2.68,1
8222,books-8222,books,88.85,144
8223,home-8223,home,95.44,2
8224,toys-8224,toys,65.63,467
8225,food-8225,food,19.75,84
8226,electronics-8226,electronics,61.46,180
8227,clothing-8227,clothing,75.75,459
8228,books-8228,books,44.88,489
8229,home-8229,home,76.48,55
8230,toys-8230,toys,59.70,425
8231,food-8231,food,32.44,227
8232,electronics-8232,electronics,10.93,142
8233,clothing-8233,clothing,59.56,270
8234,books-8234,books,65.97,206
8235,home-8235,home,36.79,265
8236,toys-8236,toys,17.49,101
8237,food-8237,food,33.23,22
8238,electronics-8238,electronics,17.47,263
8239,clothing-8239,clothing,91.20,451
8240,books-8240,books,60.59,252
8241,home-8241,home,10.34,201
8242,toys-8242,toys,55.74,18
8243,food-8243,food,92.33,285
8244,electronics-8244,electronics,7.25,26
8245,clothing-8245,clothing,17.62,224
8246,books-8246,books,42.38,418
8247,home-8247,home,63.50,255
8248,toys-8248,toys,6.95,143
8249,food-8249,food,43.40,208
8250,electronics-8250,electronics,18.03,420
8251,clothing-8251,clothing,45.12,70
8252,books-8252,books,97.54,408
8253,home-8253,home,64.24,346
8254,toys-8254,toys,1.98,494
8255,food-8255,food,46.75,105
8256,electronics-8256,electronics,65.08,58
8257,clothing-8257,clothing,66.83,68
8258,books-8258,books,22.82,425
8259,home-8259,home,94.62,266
8260,toys-8260,toys,2.09,31
8261,food-8261,food,17.15,30
8262,electronics-8262,electronics,74.44,452
8263,clothing-8263,clothing,96.66,409
8264,books-8264,books,26.11,349
8265,home-8265,home,71.86,28
8266,toys-8266,toys,68.14,197
8267,food-8267,food,6.75,218
8268,electronics-8268,electronics,62.91,23
8269,clothing-8269,clothing,28.45,149
8270,books-8270,books,40.01,466
8271,home-8271,home,90.33,192
8272,toys-8272,toys,80.77,26
8273,food-8273,food,33.87,469
8274,electronics-8274,electronics,2.69,490
8275,clothing-8275,clothing,84.58,460
8276,books-8276,books,53.76,479
8277,home-8277,home,57.96,249
8278,toys-8278,toys,4.36,98
8279,food-8279,food,44.63,200
8280,electronics-8280,electronics,9.88,371
8281,clothing-8281,clothing,45.60,245
8282,books-8282,books,78.93,316
8283,home-8283,home,16.34,465
8284,toys-8284,toys,85.76,252
8285,food-8285,food,67.74,302
8286,electronics-8286,electronics,36.79,382
8287,clothing-8287,clothing,17.96,45
8288,books-8288,books,28.36,466
8289,home-8289,home,75.47,199
8290,toys-8290,toys,4.33,214
8291,food-8291,food,48.04,456
8292,electronics-8292,electronics,14.13,86
8293,clothing-8293,clothing,32.58,21
8294,books-8294,books,72.29,47
8295,home-8295,home,90.18,34
8296,toys-8296,toys,78.42,34
8297,food-8297,food,9.39,279
8298,electronics-8298,electronics,65.70,494
8299,clothing-8299,clothing,42.80,264
8300,books-8300,books,33.61,145
8301,home-8301,home,64.53,477
8302,toys-8302,toys,63.44,315
8303,food-8303,food,28.26,479
8304,electronics-8304,electronics,1.73,414
8305,clothing-8305,clothing,88.91,312
8306,books-8306,books,74.28,226
8307,home-8307,home,32.92,271
8308,toys-8308,toys,59.47,382
8309,food-8309,food,24.93,74
8310,electronics-8310,electronics,4.23,396
8311,clothing-8311,clothing,70.53,332
8312,books-8312,books,97.01,179
8313,home-8313,home,10.35,413
8314,toys-8314,toys,60.68,296
8315,food-8315,food,84.46,40
8316,electronics-8316,electronics,4.34,265
8317,clothing-8317,clothing,53.64,264
8318,books-8318,books,49.11,439
8319,home-8319,home,94.64,66
8320,toys-8320,toys,9.33,15
8321,food-8321,food,89.31,90
8322,electronics-8322,electronics,41.60,237
8323,clothing-8323,clothing,49.41,342
8324,books-8324,books,97.25,189
8325,home-8325,home,3.41,23
8326,toys-8326,toys,74.42,147
8327,food-8327,food,80.05,370
8328,electronics-8328,electronics,10.48,41
8329,clothing-8329,clothing,2.27,497
8330,books-8330,books,34.23,287
8331,home-8331,home,51.48,369
8332,toys-8332,toys,42.39,157
8333,food-8333,food,97.12,344
8334,electronics-8334,electronics,78.69,121
8335,clothing-8335,clothing,21.89,375
8336,books-8336,books,37.11,170
8337,home-8337,home,89.72,89
8338,toys-8338,toys,3.73,365
8339,food-8339,food,93.93,333
8340,electronics-8340,electronics,8.09,494
8341,clothing-8341,clothing,26.60,69
8342,books-8342,books,98.75,306
8343,home-8343,home,39.88,361
8344,toys-8344,toys,47.24,142
8345,food-8345,food,20.91,349
8346,electronics-8346,electronics,88.23,171
8347,clothing-8347,clothing,44.66,61
8348,books-8348,books,67.86,168
8349,home-8349,home,48.01,345
8350,toys-8350,toys,86.59,397
8351,food-8351,food,81.13,155
8352,electronics-8352,electronics,86.49,353
8353,clothing-8353,clothing,64.39,354
8354,books-8354,books,87.49,475
8355,home-8355,home,86.39,65
8356,toys-8356,toys,65.26,141
8357,food-8357,food,6.03,381
8358,electronics-8358,electronics,25.39,100
8359,clothing-8359,clothing,38.38,306
8360,books-8360,books,0.78,80
8361,home-8361,home,72.55,176
8362,toys-8362,toys,4.44,404
8363,food-8363,food,32.12,299
8364,electronics-8364,electronics,85.01,227
8365,clothing-8365,clothing,97.70,130
8366,books-8366,books,98.46,291
8367,home-8367,home,9.03,275
8368,toys-8368,toys,97.78,316
8369,food-8369,food,87.03,125
8370,electronics-8370,electronics,45.27,230
8371,clothing-8371,clothing,92.08,60
8372,books-8372,books,90.81,135
8373,home-8373,home,30.24,142
8374,toys-8374,toys,1.86,403
8375,food-8375,food,32.98,475
8376,electronics-8376,electronics,7.33,177
8377,clothing-8377,clothing,54.38,182
8378,books-8378,books,32.12,408
8379,home-8379,home,98.56,232
8380,toys-8380,toys,79.69,293
8381,food-8381,food,89.10,133
8382,electronics-8382,electronics,61.37,257
8383,clothing-8383,clothing,31.98,232
8384,books-8384,books,96.27,491
8385,home-8385,home,55.83,469
8386,toys-8386,toys,75.26,262
8387,food-8387,food,7.04,243
8388,electronics-8388,electronics,71.66,475
8389,clothing-8389,clothing,85.79,233
8390,books-8390,books,12.64,22
8391,home-8391,home,59.70,242
8392,toys-8392,toys,93.49,366
8393,food-8393,food,89.85,231
8394,electronics-8394,electronics,47.90,247
8395,clothing-8395,clothing,59.80,314
8396,books-8396,books,7.40,256
8397,home-8397,home,66.32,57
8398,toys-8398,toys,75.24,282
8399,food-8399,food,43.17,196
8400,electronics-8400,electronics,64.30,50
8401,clothing-8401,clothing,58.40,225
8402,books-8402,books,90.31,394
8403,home-8403,home,43.00,321
8404,toys-8404,toys,32.65,222
8405,food-8405,food,57.84,496
8406,electronics-8406,electronics,36.77,197
8407,clothing-8407,clothing,34.74,337
8408,books-8408,books,24.89,31
8409,home-8409,home,52.72,99
8410,toys-8410,toys,82.06,56
8411,food-8411,food,64.43,467
8412,electronics-8412,electronics,61.76,14
8413,clothing-8413,clothing,32.54,130
8414,books-8414,books,58.64,132
8415,home-8415,home,56.35,267
8416,toys-8416,toys,23.14,220
8417,food-8417,food,91.02,417
8418,electronics-8418,electronics,48.57,137
8419,clothing-8419,clothing,66.15,301
8420,books-8420,books,60.88,338
8421,home-8421,home,90.08,433
8422,toys-8422,toys,60.24,352
8423,food-8423,food,18.87,374
8424,electronics-8424,electronics,26.85,102
8425,clothing-8425,clothing,87.43,340
8426,books-8426,books,63.50,434
8427,home-8427,home,34.48,130
8428,toys-8428,toys,50.27,294
8429,food-8429,food,52.44,421
8430,electronics-8430,electronics,10.30,269
8431,clothing-8431,clothing,58.66,140
8432,books-8432,books,60.90,107
8433,home-8433,home,78.11,331
8434,toys-8434,toys,24.45,168
8435,food-8435,food,66.97,383
8436,electronics-8436,electronics,89.52,259
8437,clothing-8437,clothing,36.61,127
8438,books-8438,books,56.34,344
8439,home-8439,home,35.91,446
8440,toys-8440,toys,23.78,62
8441,food-8441,food,52.66,68
8442,electronics-8442,electronics,52.04,320
8443,clothing-8443,clothing,58.55,350
8444,books-8444,books,37.56,85
8445,home-8445,home,65.53,489
8446,toys-8446,toys,82.67,42
8447,food-8447,food,61.76,61
8448,electronics-8448,electronics,51.59,343
8449,clothing-8449,clothing,48.31,199
8450,books-8450,books,4.37,199
8451,home-8451,home,43.20,392
8452,toys-8452,toys,96.47,399
8453,food-8453,food,11.94,132
8454,electronics-8454,electronics,90.11,206
8455,clothing-8455,clothing,56.39,357
8456,books-8456,books,77.39,304
8457,home-8457,home,59.52,344
8458,toys-8458,toys,99.11,64
8459,food-8459,food,8.45,406
8460,electronics-8460,electronics,69.99,405
8461,clothing-8461,clothing,1.80,359
8462,books-8462,books,13.02,325
8463,home-8463,home,76.79,191
8464,toys-8464,toys,36.90,148
8465,food-8465,food,82.80,431
8466,electronics-8466,electronics,58.00,36
8467,clothing-8467,clothing,66.02,348
8468,books-8468,books,33.73,253
8469,home-8469,home,59.45,360
8470,toys-8470,toys,72.34,129
8471,food-8471,food,17.00,463
8472,electronics-8472,electronics,87.78,77
8473,clothing-8473,clothing,91.69,493
8474,books-8474,books,0.82,365
8475,home-8475,home,94.07,109
8476,toys-8476,toys,41.00,430
8477,food-8477,food,64.09,138
8478,electronics-8478,electronics,21.11,308
8479,clothing-8479,clothing,56.47,475
8480,books-8480,books,68.92,78
8481,home-8481,home,57.37,454
8482,toys-8482,toys,28.80,1
8483,food-8483,food,12.27,15
8484,electronics-8484,electronics,20.33,466
8485,clothing-8485,clothing,24.05,449
8486,books-8486,books,0.78,483
8487,home-8487,home,13.42,373
8488,toys-8488,toys,82.70,143
8489,food-8489,food,19.71,55
8490,electronics-8490,electronics,28.27,205
8491,clothing-8491,clothing,16.29,205
8492,books-8492,books,99.93,407
8493,home-8493,home,0.20,360
8494,toys-8494,toys,72.93,309
8495,food-8495,food,38.82,370
8496,electronics-8496,electronics,85.24,19
8497,clothing-8497,clothing,86.35,127
8498,books-8498,books,27.72,197
8499,home-8499,home,35.23,161
8500,toys-8500,toys,79.22,71
8501,food-8501,food,66.39,242
8502,electronics-8502,electronics,10.53,254
8503,clothing-8503,clothing,4.17,436
8504,books-8504,books,91.65,199
8505,home-8505,home,12.84,450
8506,toys-8506,toys,41.31,173
8507,food-8507,food,72.43,416
8508,electronics-8508,electronics,67.70,33
8509,clothing-8509,clothing,7.38,265
8510,books-8510,books,88.82,91
8511,home-8511,home,95.71,117
8512,toys-8512,toys,43.51,217
8513,food-8513,food,58.82,308
8514,electronics-8514,electronics,12.91,28
8515,clothing-8515,clothing,11.91,124
8516,books-8516,books,49.35,465
8517,home-8517,home,45.18,366
8518,toys-8518,toys,54.43,213
8519,food-8519,food,11.79,345
8520,electronics-8520,electronics,11.23,425
8521,clothing-8521,clothing,64.79,305
8522,books-8522,books,90.38,204
8523,home-8523,home,42.58,244
8524,toys-8524,toys,85.56,329
8525,food-8525,food,14.03,253
8526,electronics-8526,electronics,73.38,128
8527,clothing-8527,clothing,66.41,195
8528,books-8528,books,34.58,475
8529,home-8529,home,90.33,39
8530,toys-8530,toys,53.93,255
8531,food-8531,food,67.20,374
8532,electronics-8532,electronics,51.72,423
8533,clothing-8533,clothing,75.34,141
8534,books-8534,books,64.15,326
8535,home-8535,home,24.28,18
8536,toys-8536,toys,66.51,499
8537,food-8537,food,41.96,361
8538,electronics-8538,electronics,61.16,393
8539,clothing-8539,clothing,25.70,484
8540,books-8540,books,0.52,390
8541,home-8541,home,20.85,60
8542,toys-8542,toys,2.37,362
8543,food-8543,food,90.89,145
8544,electronics-8544,electronics,49.42,398
8545,clothing-8545,clothing,39.03,19
8546,books-8546,books,92.59,123
8547,home-8547,home,55.57,6
8548,toys-8548,toys,95.13,23
8549,food-8549,food,17.92,302
8550,electronics-8550,electronics,75.44,480
8551,clothing-8551,clothing,28.34,133
8552,books-8552,books,45.43,33
8553,home-8553,home,4.99,252
8554,toys-8554,toys,61.87,79
8555,food-8555,food,85.04,3
8556,electronics-8556,electronics,78.51,292
8557,clothing-8557,clothing,68.06,290
8558,books-8558,books,80.29,158
8559,home-8559,home,89.69,362
8560,toys-8560,toys,53.17,195
8561,food-8561,food,82.59,293
8562,electronics-8562,electronics,58.21,8
8563,clothing-8563,clothing,60.20,360
8564,books-8564,books,28.11,443
8565,home-8565,home,56.64,260
8566,toys-8566,toys,76.48,100
8567,food-8567,food,7.93,284
8568,electronics-8568,electronics,6.74,133
8569,clothing-8569,clothing,68.89,80
8570,books-8570,books,54.15,395
8571,home-8571,home,31.61,241
8572,toys-8572,toys,75.92,305
8573,food-8573,food,96.83,254
8574,electronics-8574,electronics,91.42,345
8575,clothing-8575,clothing,32.24,484
8576,books-8576,books,13.45,430
8577,home-8577,home,66.18,80
8578,toys-8578,toys,54.72,252
8579,food-8579,food,60.91,169
8580,electronics-8580,electronics,7.25,282
8581,clothing-8581,clothing,37.75,104
8582,books-8582,books,1.98,411
8583,home-8583,home,75.65,11
8584,toys-8584,toys,89.92,375
8585,food-8585,food,18.70,403
8586,electronics-8586,electronics,47.24,218
8587,clothing-8587,clothing,32.78,323
8588,books-8588,books,31.07,380
8589,home-8589,home,38.21,237
8590,toys-8590,toys,59.08,447
8591,food-8591,food,35.25,7
8592,electronics-8592,electronics,20.75,31
8593,clothing-8593,clothing,87.47,439
8594,books-8594,books,18.74,448
8595,home-8595,home,21.61,454
8596,toys-8596,toys,55.39,77
8597,food-8597,food,74.61,444
8598,electronics-8598,electronics,67.41,216
8599,clothing-8599,clothing,17.57,147
8600,books-8600,books,98.35,406
8601,home-8601,home,3.46,143
8602,toys-8602,toys,55.87,297
8603,food-8603,food,13.79,92
8604,electronics-8604,electronics,70.03,490
8605,clothing-8605,clothing,66.03,151
8606,books-8606,books,8.31,173
8607,home-8607,home,5.79,162
8608,toys-8608,toys,38.24,372
8609,food-8609,food,63.42,330
8610,electronics-8610,electronics,53.28,82
8611,clothing-8611,clothing,97.79,154
8612,books-8612,books,41.04,448
8613,home-8613,home,73.06,170
8614,toys-8614,toys,26.45,23
8615,food-8615,food,7.20,349
8616,electronics-8616,electronics,91.15,4
8617,clothing-8617,clothing,66.74,204
8618,books-8618,books,30.34,124
8619,home-8619,home,62.46,269
8620,toys-8620,toys,23.68,409
8621,food-8621,food,61.11,284
8622,electronics-8622,electronics,20.17,362
8623,clothing-8623,clothing,76.99,207
8624,books-8624,books,47.76,358
8625,home-8625,home,99.69,164
8626,toys-8626,toys,68.52,0
8627,food-8627,food,89.52,64
8628,electronics-8628,electronics,66.57,338
8629,clothing-8629,clothing,33.37,160
8630,books-8630,books,81.01,199
8631,home-8631,home,43.11,372
8632,toys-8632,toys,14.32,499
8633,food-8633,food,27.23,330
8634,electronics-8634,electronics,90.34,25
8635,clothing-8635,clothing,61.19,165
8636,books-8636,books,29.09,403
8637,home-8637,home,70.94,390
8638,toys-8638,toys,40.33,461
8639,food-8639,food,87.25,234
8640,electronics-8640,electronics,47.96,335
8641,clothing-8641,clothing,94.97,154
8642,books-8642,books,9.02,402
8643,home-8643,home,47.84,132
8644,toys-8644,toys,57.53,194
8645,food-8645,food,85.33,145
8646,electronics-8646,electronics,59.79,233
8647,clothing-8647,clothing,72.28,467
8648,books-8648,books,83.15,51
8649,home-8649,home,68.25,151
8650,toys-8650,toys,21.20,266
8651,food-8651,food,58.78,47
8652,electronics-8652,electronics,64.66,285
8653,clothing-8653,clothing,64.82,17
8654,books-8654,books,70.30,248
8655,home-8655,home,92.48,308
8656,toys-8656,toys,64.52,356
8657,food-8657,food,48.61,142
8658,electronics-8658,electronics,76.34,37
8659,clothing-8659,clothing,5.89,139
8660,books-8660,books,60.53,179
8661,home-8661,home,29.77,135
8662,toys-8662,toys,50.90,106
8663,food-8663,food,48.33,434
8664,electronics-8664,electronics,84.13,162
8665,clothing-8665,clothing,81.58,204
8666,books-8666,books,83.44,298
8667,home-8667,home,20.96,98
8668,toys-8668,toys,76.91,408
8669,food-8669,food,81.72,385
8670,electronics-8670,electronics,88.56,287
8671,clothing-8671,clothing,55.15,402
8672,books-8672,books,34.67,274
8673,home-8673,home,98.04,299
8674,toys-8674,toys,52.26,446
8675,food-8675,food,36.41,263
8676,electronics-8676,electronics,7.77,101
8677,clothing-8677,clothing,74.00,488
8678,books-8678,books,54.57,156
8679,home-8679,home,39.34,225
8680,toys-8680,toys,87.78,369
8681,food-8681,food,80.34,379
8682,electronics-8682,electronics,45.04,497
8683,clothing-8683,clothing,40.38,380
8684,books-8684,books,80.09,85
8685,home-8685,home,61.05,337
8686,toys-8686,toys,39.64,262
8687,food-8687,food,11.46,91
8688,electronics-8688,electronics,34.13,348
8689,clothing-8689,clothing,3.41,426
8690,books-8690,books,71.04,242
8691,home-8691,home,33.90,132
8692,toys-8692,toys,3.29,289
8693,food-8693,food,14.20,368
8694,electronics-8694,electronics,45.01,318
8695,clothing-8695,clothing,71.40,93
8696,books-8696,books,5.35,217
8697,home-8697,home,87.87,314
8698,toys-8698,toys,9.10,245
8699,food-8699,food,27.13,59
8700,electronics-8700,electronics,45.48,85
8701,clothing-8701,clothing,5.09,183
8702,books-8702,books,71.90,110
8703,home-8703,home,25.16,372
8704,toys-8704,toys,68.94,490
8705,food-8705,food,26.10,66
8706,electronics-8706,electronics,55.81,8
8707,clothing-8707,clothing,51.53,424
8708,books-8708,books,31.48,242
8709,home-8709,home,72.43,49
8710,toys-8710,toys,45.90,66
8711,food-8711,food,17.99,405
8712,electronics-8712,electronics,43.12,210
8713,clothing-8713,clothing,5.02,462
8714,books-8714,books,40.67,133
8715,home-8715,home,75.84,388
8716,toys-8716,toys,98.56,411
8717,food-8717,food,79.40,443
8718,electronics-8718,electronics,2.18,205
8719,clothing-8719,clothing,74.65,490
8720,books-8720,books,45.41,186
8721,home-8721,home,63.03,48
8722,toys-8722,toys,70.41,430
8723,food-8723,food,70.04,472
8724,electronics-8724,electronics,43.80,407
8725,clothing-8725,clothing,5.02,308
8726,books-8726,books,64.41,138
8727,home-8727,home,14.53,5
8728,toys-8728,toys,89.04,85
8729,food-8729,food,48.65,307
8730,electronics-8730,electronics,89.13,49
8731,clothing-8731,clothing,37.98,456
8732,books-8732,books,77.47,408
8733,home-8733,home,2.46,174
8734,toys-8734,toys,94.09,182
8735,food-8735,food,46.03,457
8736,electronics-8736,electronics,86.67,64
8737,clothing-8737,clothing,86.49,436
8738,books-8738,books,97.16,479
8739,home-8739,home,70.09,483
8740,toys-8740,toys,97.03,474
8741,food-8741,food,95.97,312
8742,electronics-8742,electronics,57.56,140
8743,clothing-8743,clothing,47.79,52
8744,books-8744,books,40.67,338
8745,home-8745,home,25.58,212
8746,toys-8746,toys,82.86,226
8747,food-8747,food,24.52,128
8748,electronics-8748,electronics,34.43,227
8749,clothing-8749,clothing,57.77,360
8750,books-8750,books,22.46,171
8751,home-8751,home,28.98,217
8752,toys-8752,toys,17.27,209
8753,food-8753,food,29.18,89
8754,electronics-8754,electronics,1.52,253
8755,clothing-8755,clothing,20.29,224
8756,books-8756,books,6.89,83
8757,home-8757,home,95.31,420
8758,toys-8758,toys,90.17,257
8759,food-8759,food,68.85,4
8760,electronics-8760,electronics,39.89,325
8761,clothing-8761,clothing,10.67,385
8762,books-8762,books,49.42,86
8763,home-8763,home,87.15,348
8764,toys-8764,toys,15.58,246
8765,food-8765,food,39.14,114
8766,electronics-8766,electronics,46.58,129
8767,clothing-8767,clothing,57.06,451
8768,books-8768,books,79.93,312
8769,home-8769,home,87.44,30
8770,toys-8770,toys,90.63,189
8771,food-8771,food,32.92,179
8772,electronics-8772,electronics,37.59,349
8773,clothing-8773,clothing,63.04,322
8774,books-8774,books,34.72,99
8775,home-8775,home,5.04,43
8776,toys-8776,toys,66.54,367
8777,food-8777,food,30.10,62
8778,electronics-8778,electronics,82.52,352
8779,clothing-8779,clothing,13.18,428
8780,books-8780,books,2.19,13
8781,home-8781,home,76.94,121
8782,toys-8782,toys,48.60,171
8783,food-8783,food,62.85,79
8784,electronics-8784,electronics,53.30,354
8785,clothing-8785,clothing,76.57,37
8786,books-8786,books,59.15,125
8787,home-8787,home,99.40,61
8788,toys-8788,toys,69.17,321
8789,food-8789,food,82.96,401
8790,electronics-8790,electronics,48.05,156
8791,clothing-8791,clothing,42.48,303
8792,books-8792,books,50.56,372
8793,home-8793,home,45.23,264
8794,toys-8794,toys,40.60,253
8795,food-8795,food,24.20,442
8796,electronics-8796,electronics,52.18,222
8797,clothing-8797,clothing,17.96,485
8798,books-8798,books,10.83,318
8799,home-8799,home,88.70,215
8800,toys-8800,toys,35.33,16
8801,food-8801,food,19.50,302
8802,electronics-8802,electronics,34.17,88
8803,clothing-8803,clothing,72.00,453
8804,books-8804,books,82.63,415
8805,home-8805,home,59.06,265
8806,toys-8806,toys,48.64,1
8807,food-8807,food,39.04,112
8808,electronics-8808,electronics,94.14,484
8809,clothing-8809,clothing,37.33,454
8810,books-8810,books,41.85,34
8811,home-8811,home,2.41,461
8812,toys-8812,toys,94.30,68
8813,food-8813,food,7.01,353
8814,electronics-8814,electronics,58.03,497
8815,clothing-8815,clothing,2.70,138
8816,books-8816,books,51.64,224
8817,home-8817,home,96.06,51
8818,toys-8818,toys,29.30,265
8819,food-8819,food,53.69,12
8820,electronics-8820,electronics,51.34,79
8821,clothing-8821,clothing,47.53,330
8822,books-8822,books,91.29,449
8823,home-8823,home,38.45,100
8824,toys-8824,toys,58.29,27
8825,food-8825,food,79.19,275
8826,electronics-8826,electronics,43.41,405
8827,clothing-8827,clothing,90.26,159
8828,books-8828,books,76.30,95
8829,home-8829,home,41.52,87
8830,toys-8830,toys,64.46,144
8831,food-8831,food,43.35,103
8832,electronics-8832,electronics,47.16,297
8833,clothing-8833,clothing,51.56,398
8834,books-8834,books,91.36,131
8835,home-8835,home,28.83,259
8836,toys-8836,toys,58.25,398
8837,food-8837,food,14.04,320
8838,electronics-8838,electronics,74.31,195
8839,clothing-8839,clothing,45.62,202
8840,books-8840,books,40.81,144
8841,home-8841,home,9.47,406
8842,toys-8842,toys,94.38,281
8843,food-8843,food,24.05,474
8844,electronics-8844,electronics,96.66,198
8845,clothing-8845,clothing,27.74,14
8846,books-8846,books,66.75,177
8847,home-8847,home,46.91,272
8848,toys-8848,toys,41.88,334
8849,food-8849,food,44.75,459
8850,electronics-8850,electronics,92.90,119
8851,clothing-8851,clothing,54.38,425
8852,books-8852,books,15.05,457
8853,home-8853,home,76.06,163
8854,toys-8854,toys,99.99,285
8855,food-8855,food,0.41,58
8856,electronics-8856,electronics,52.15,351
8857,clothing-8857,clothing,71.68,396
8858,books-8858,books,37.06,67
8859,home-8859,home,35.35,292
8860,toys-8860,toys,89.20,162
8861,food-8861,food,36.50,329
8862,electronics-8862,electronics,3.28,369
8863,clothing-8863,clothing,57.82,418
8864,books-8864,books,73.75,29
8865,home-8865,home,71.29,220
8866,toys-8866,toys,25.40,239
8867,food-8867,food,78.59,266
8868,electronics-8868,electronics,42.43,272
8869,clothing-8869,clothing,43.24,72
8870,books-8870,books,55.12,384
8871,home-8871,home,84.57,477
8872,toys-8872,toys,83.75,14
8873,food-8873,food,72.38,177
8874,electronics-8874,electronics,61.16,206
8875,clothing-8875,clothing,76.50,428
8876,books-8876,books,96.45,426
8877,home-8877,home,72.63,273
8878,toys-8878,toys,3.87,277
8879,food-8879,food,8.55,257
8880,electronics-8880,electronics,52.31,442
8881,clothing-8881,clothing,41.21,278
8882,books-8882,books,90.79,61
8883,home-8883,home,81.99,111
8884,toys-8884,toys,10.99,70
8885,food-8885,food,69.72,5
8886,electronics-8886,electronics,19.24,263
8887,clothing-8887,clothing,73.72,355
8888,books-8888,books,53.56,459
8889,home-8889,home,15.87,442
8890,toys-8890,toys,76.47,358
8891,food-8891,food,87.35,470
8892,electronics-8892,electronics,65.99,17
8893,clothing-8893,clothing,92.93,282
8894,books-8894,books,83.52,429
8895,home-8895,home,93.55,436
8896,toys-8896,toys,11.85,20
8897,food-8897,food,46.37,152
8898,electronics-8898,electronics,13.52,316
8899,clothing-8899,clothing,63.98,219
8900,books-8900,books,46.11,410
8901,home-8901,home,80.45,478
8902,toys-8902,toys,33.00,384
8903,food-8903,food,8.19,149
8904,electronics-8904,electronics,45.45,295
8905,clothing-8905,clothing,77.27,317
8906,books-8906,books,62.94,170
8907,home-8907,home,10.05,384
8908,toys-8908,toys,74.49,197
8909,food-8909,food,65.01,203
8910,electronics-8910,electronics,44.72,391
8911,clothing-8911,clothing,18.88,231
8912,books-8912,books,89.37,365
8913,home-8913,home,32.74,87
8914,toys-8914,toys,23.26,195
8915,food-8915,food,65.98,255
8916,electronics-8916,electronics,10.45,154
8917,clothing-8917,clothing,19.30,159
8918,books-8918,books,35.83,335
8919,home-8919,home,14.28,457
8920,toys-8920,toys,62.30,462
8921,food-8921,food,80.65,414
